y,x,shift,latitude,offense,address,method,longitude,severity
140620,397422,DAY,38.93346735400680,THEFT F/AUTO,3500 - 3599 BLOCK OF 13TH STREET NW,OTHERS,-77.02972532733580,1
134967,400846,DAY,38.88254601068470,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,OTHERS,-76.99024250407990,1.2
138971,396962,DAY,38.91861036109470,THEFT/OTHER,2100 - 2199 BLOCK OF NEW HAMPSHIRE AVENUE NW,OTHERS,-77.03502775417310,1.2
136293,404370,DAY,38.89447438632490,THEFT/OTHER,3904 - 3999 BLOCK OF MINNESOTA AVENUE NE,OTHERS,-76.94962541233170,1.2
136474,400384,DAY,38.89611719806950,ROBBERY,700 - 799 BLOCK OF E STREET NE,OTHERS,-76.99556517224020,1.2
139281,396119,DAY,38.92139710075820,BURGLARY,1800 - 1899 BLOCK OF MINTWOOD PLACE NW,OTHERS,-77.04475145954530,1.5
137607,401904,DAY,38.90632455367530,BURGLARY,1200 - 1299 BLOCK OF 18TH STREET NE,OTHERS,-76.97804629912690,1.5
134561,400042,DAY,38.87888198476570,THEFT/OTHER,900 - 999 BLOCK OF 5TH STREET SE,OTHERS,-76.99951584394890,1.2
133481,401542,DAY,38.86915444532030,BURGLARY,1700 - 1725 BLOCK OF 16TH STREET SE,OTHERS,-76.98222319855150,1.5
140798,396962,DAY,38.93506756001130,MOTOR VEHICLE THEFT,3517 - 3549 BLOCK OF CENTER STREET NW,OTHERS,-77.03503214839980,1
136404,402412,EVENING,38.89548321846520,ROBBERY,400 - 519 BLOCK OF OKLAHOMA AVENUE NE,OTHERS,-76.97218577082490,1.2
134089.99,399175.95,DAY,38.87463855542510,THEFT/OTHER,1 - 11 BLOCK OF N STREET SW,OTHERS,-77.00949643108810,1.2
136259,400637,EVENING,38.89417924450680,THEFT F/AUTO,300 - 342 BLOCK OF 10TH STREET NE,OTHERS,-76.99264573480810,1
140182,397162,DAY,38.92951721944640,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,OTHERS,-77.032729863452,1.2
137195,394741,DAY,38.90259431118390,THEFT/OTHER,3030 - 3099 BLOCK OF K STREET NW,OTHERS,-77.06062447939720,1.2
137939,394794,EVENING,38.90930530474470,THEFT F/AUTO,3000 - 3043 BLOCK OF P STREET NW,OTHERS,-77.060018763598,1
136360,401418,DAY,38.89508948373970,THEFT/OTHER,400 - 411 BLOCK OF 15TH STREET NE,OTHERS,-76.98364691032570,1.2
136259,400734,EVENING,38.89418191496350,THEFT/OTHER,300 - 399 BLOCK OF 11TH STREET NE,OTHERS,-76.99152985515540,1.2
140182,397162,DAY,38.92951721944640,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,OTHERS,-77.032729863452,1.2
130906,399763,EVENING,38.84596226418610,MOTOR VEHICLE THEFT,301 - 499 BLOCK OF ORANGE STREET SE,OTHERS,-77.00271916366690,1
135561,404358,EVENING,38.88788731416430,THEFT F/AUTO,3900 - 3938 BLOCK OF BURNS PLACE SE,OTHERS,-76.94976232296350,1
135519,405607,EVENING,38.887501611854,ASSAULT W/DANGEROUS WEAPON,4600 - 4699 BLOCK OF BASS PLACE SE,KNIFE,-76.93536421117790,3
132058,402527,EVENING,38.85633359979760,ROBBERY,2400 - 2499 BLOCK OF AINGER PLACE SE,OTHERS,-76.97087948546640,1.2
137053,397328,EVENING,38.90133184081440,THEFT/OTHER,1300 - 1399 BLOCK OF I STREET NW,OTHERS,-77.03079307026180,1.2
134936.54,400263.14,EVENING,38.88226495690640,THEFT F/AUTO,500 - 699 BLOCK OF ARCHIBALD WALK SE,OTHERS,-76.99696722533590,1
137709,397497,EVENING,38.90724244490890,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF N STREET NW,OTHERS,-77.02885557587610,1
137053,397328,EVENING,38.90133184081440,THEFT/OTHER,1300 - 1399 BLOCK OF I STREET NW,OTHERS,-77.03079307026180,1.2
137485,394824,EVENING,38.90521317335420,THEFT/OTHER,3000 - 3049 BLOCK OF M STREET NW,OTHERS,-77.05966495288790,1.2
137581,405970,EVENING,38.90607041013030,BURGLARY,4900 - 4913 BLOCK OF MEADE STREET NE,OTHERS,-76.93116540632070,1.5
129455,400729,EVENING,38.83288572716110,THEFT F/AUTO,3864 - 3911 BLOCK OF 9TH STREET SE,OTHERS,-76.99159602825630,1
136303,398319,EVENING,38.894574237382,THEFT/OTHER,500 - 599 BLOCK OF INDIANA AVENUE NW,OTHERS,-77.01937534352970,1.2
138076.27471757,394951.91455327,EVENING,38.91053437297550,THEFT F/AUTO,29TH STREET NW AND Q STREET NW,OTHERS,-77.05820390172760,1
133810,402837,EVENING,38.87211219076180,MOTOR VEHICLE THEFT,2800 - 2821 BLOCK OF PENNSYLVANIA AVENUE SE,OTHERS,-76.96729819347140,1
139604,396326,EVENING,38.92431074270860,MOTOR VEHICLE THEFT,1730 - 1797 BLOCK OF LANIER PLACE NW,OTHERS,-77.042360487567,1
138469.73788593,397655.33001178,EVENING,38.91409019173120,THEFT/OTHER,S STREET NW AND 11TH STREET NW,OTHERS,-77.02703514821490,1.2
132359,400601,EVENING,38.85904787799110,THEFT/OTHER,2600 - 2621 BLOCK OF BOWEN ROAD SE,OTHERS,-76.99307444553810,1.2
139278,397233,EVENING,38.92137320920110,THEFT F/AUTO,2401 - 2499 BLOCK OF 14TH STREET NW,OTHERS,-77.031901497472,1
134664,401147,EVENING,38.87981360536380,THEFT/OTHER,1350 - 1399 BLOCK OF POTOMAC AVENUE SE,OTHERS,-76.98677398856470,1.2
142378,398560,DAY,38.94929895970090,ROBBERY,300  - 399 BLOCK OF DELAFIELD PLACE NW,GUN,-77.016609425023,1.2
136400,399950,EVENING,38.89545510459040,THEFT/OTHER,400 - 499 BLOCK OF 4TH STREET NE,OTHERS,-77.000574728114,1.2
142839,401144,EVENING,38.95345445519460,BURGLARY,5000 - 5099 BLOCK OF EASTERN AVENUE NE,OTHERS,-76.98679300255780,1.5
135441,400734,EVENING,38.88681392247290,THEFT F/AUTO,200 - 299 BLOCK OF 11TH STREET SE,OTHERS,-76.991528423904,1
136891,400846,EVENING,38.89987708350190,BURGLARY,718 - 799 BLOCK OF 12TH STREET NE,OTHERS,-76.99024013329030,1.5
132165.04725608,401414.27974327,EVENING,38.85729712767720,THEFT/OTHER,ELVANS ROAD SE AND ERIE STREET SE,OTHERS,-76.98370566450550,1.2
129409,399283,EVENING,38.83247883561720,THEFT/OTHER,3848 - 3999 BLOCK OF SOUTH CAPITOL STREET,OTHERS,-77.008257552364,1.2
128889,400251,EVENING,38.82779083803020,BURGLARY,4200 - 4399 BLOCK OF 7TH STREET SE,OTHERS,-76.99709904966720,1.5
144246,397978,EVENING,38.96613272085340,ASSAULT W/DANGEROUS WEAPON,700  - 799 BLOCK OF SHERIDAN STREET NW,KNIFE,-77.02332655942030,3
134087,403163,EVENING,38.87460793860420,BURGLARY,3000 - 3099 BLOCK OF N STREET SE,OTHERS,-76.96354699511710,1.5
129457,400851,EVENING,38.83290436990540,THEFT F/AUTO,900 - 999 BLOCK OF BARNABY STREET SE,OTHERS,-76.99019528105080,1
137583,398815,EVENING,38.90610852767580,ASSAULT W/DANGEROUS WEAPON,1200 - 1207 BLOCK OF KIRBY STREET NW,GUN,-77.01365393503660,3
131818,401004,EVENING,38.85417273864930,ROBBERY,2400 - 2599 BLOCK OF ELVANS ROAD SE,GUN,-76.988424290513,1.2
137051.80159662,398845.54626888,EVENING,38.90131930062340,ROBBERY,NEW JERSEY AVENUE NW AND I STREET NW,OTHERS,-77.01330901142570,1.2
136105.8148117370,400437.0404143580,EVENING,38.89279815755310,SEX ABUSE,200 - 299 BLOCK OF 8TH STREET NE,OTHERS,-76.99496222242920,1
139298,397088,EVENING,38.92155606060270,THEFT/OTHER,1400 - 1499 BLOCK OF CHAPIN STREET NW,OTHERS,-77.03357205818170,1.2
140371,398793,MIDNIGHT,38.931227064178,THEFT/OTHER,52 - 113 BLOCK OF IRVING STREET NW,OTHERS,-77.01391242835650,1.2
135088.99999479,403687.84000138,EVENING,38.883630680656,ROBBERY,ELY PLACE SE AND 34TH STREET SE,GUN,-76.957495621333,1.2
143984,398165,EVENING,38.96377071781980,THEFT/OTHER,500  - 699 BLOCK OF QUACKENBOS STREET NW,OTHERS,-77.02117154684620,1.2
143648,398598,EVENING,38.960741500843,MOTOR VEHICLE THEFT,5800  - 5899 BLOCK OF 3RD STREET NW,OTHERS,-77.01616764713880,1
135070.7251467760,401014.2002868940,EVENING,38.88347320290250,THEFT/OTHER,400 - 499 BLOCK OF 13TH STREET SE,OTHERS,-76.98831081162960,1.2
136925.00617250,398594.93241265,EVENING,38.90017671729710,ROBBERY,4TH STREET NW AND MASSACHUSETTS AVENUE NW,OTHERS,-77.01619793030920,1.2
137186.10185274,396659.65001085,EVENING,38.90252353627120,ROBBERY,17TH STREET NW AND K STREET NW,OTHERS,-77.03850956227830,1.2
136654,400930,EVENING,38.89774386612820,ROBBERY,1200 - 1299 BLOCK OF MARYLAND AVENUE NE,GUN,-76.98927825910250,1.2
137620,397654,EVENING,38.90644392943520,THEFT/OTHER,1200 - 1299 BLOCK OF 11TH STREET NW,OTHERS,-77.02703743837890,1.2
135528.33001120,404042.53001770,EVENING,38.88758677325230,ROBBERY,ANACOSTIA ROAD SE AND B STREET SE,GUN,-76.95340504054610,1.2
128759,400489,MIDNIGHT,38.82661676999970,ROBBERY,734 - 855 BLOCK OF SOUTHERN AVENUE SE,OTHERS,-76.99435957095130,1.2
138664,398443,EVENING,38.91584939672020,MOTOR VEHICLE THEFT,400 - 499 BLOCK OF T STREET NW,OTHERS,-77.01794231579490,1
137347,404579,EVENING,38.90396916246680,BURGLARY,3500 - 3899 BLOCK OF JAY STREET NE,OTHERS,-76.94720620525320,1.5
137889,396168,MIDNIGHT,38.90885735610780,THEFT/OTHER,1400 - 1499 BLOCK OF NEW HAMPSHIRE AVENUE NW,OTHERS,-77.04417933190890,1.2
141100.45001637,402588.80000036,MIDNIGHT,38.93778779045340,THEFT F/AUTO,26TH STREET NE AND RANDOLPH STREET NE,OTHERS,-76.970139996181,1
143865,399071,MIDNIGHT,38.96269799981920,ROBBERY,1  - 99 BLOCK OF PEABODY STREET NW,GUN,-77.01071380491750,1.2
138428,396833,MIDNIGHT,38.91371991336240,THEFT/OTHER,1720 - 1799 BLOCK OF 16TH STREET NW,OTHERS,-77.03651242948350,1.2
134661,398891,MIDNIGHT,38.879782216508,THEFT F/AUTO,700 - 899 BLOCK OF DELAWARE AVENUE SW,OTHERS,-77.01277296075460,1
143981,396994,MIDNIGHT,38.96373605454190,MOTOR VEHICLE THEFT,1400  - 1499 BLOCK OF ROCK CREEK FORD ROAD NW,OTHERS,-77.03467435414320,1
141557,397901,DAY,38.94190381546960,THEFT/OTHER,800  - 899 BLOCK OF UPSHUR STREET NW,OTHERS,-77.02420670906480,1.2
129670,399435,MIDNIGHT,38.83482174353930,ROBBERY,8 - 101 BLOCK OF HALLEY PLACE SE,GUN,-77.00650019698390,1.2
140505,397943,MIDNIGHT,38.932425296076,ROBBERY,3400 - 3499 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02371551146930,1.2
134296,405846,MIDNIGHT,38.87648123938380,ROBBERY,4600 - 4699 BLOCK OF HILLSIDE ROAD SE,GUN,-76.93262130598450,1.2
137490,395709,MIDNIGHT,38.90526550303930,THEFT/OTHER,2200 - 2299 BLOCK OF M STREET NW,OTHERS,-77.04946063812570,1.2
137425,399823,MIDNIGHT,38.90468802075680,THEFT/OTHER,1100 - 1199 BLOCK OF 3RD STREET NE,OTHERS,-77.00203871248850,1.2
141199,397485,MIDNIGHT,38.93867712488640,SEX ABUSE,1200  - 1299 BLOCK OF RANDOLPH STREET NW,OTHERS,-77.02900279012570,1
139485,396009,MIDNIGHT,38.92323754978210,BURGLARY,1847 - 1999 BLOCK OF CALVERT STREET NW,OTHERS,-77.04601790017080,1.5
136784,400515,MIDNIGHT,38.89890822380510,THEFT/OTHER,813 - 899 BLOCK OF G STREET NE,OTHERS,-76.99405546344510,1.2
135043,400436,MIDNIGHT,38.88323126363510,THEFT/OTHER,400 - 499 BLOCK OF 8TH STREET SE,OTHERS,-76.99497416890070,1.2
139151,399081,MIDNIGHT,38.920231214426,BURGLARY,1 - 99 BLOCK OF ADAMS STREET NW,OTHERS,-77.01059572513060,1.5
134411.21001016,400436.45001436,MIDNIGHT,38.87753251036090,ROBBERY,8TH STREET SE AND L STREET SE,OTHERS,-76.99497010427570,1.2
142704,398727,MIDNIGHT,38.95224204121580,ROBBERY,200  - 299 BLOCK OF GALLATIN STREET NW,GUN,-77.01467483911030,1.2
138710,399081,MIDNIGHT,38.91626487667010,THEFT/OTHER,1 - 99 BLOCK OF RHODE ISLAND AVENUE NW,OTHERS,-77.010596412545,1.2
132892,400664,MIDNIGHT,38.86384733714210,THEFT F/AUTO,2300 - 2399 BLOCK OF SHANNON PLACE SE,OTHERS,-76.99234029682880,1
143277,400070,DAY,38.95740532635590,THEFT F/AUTO,5500  - 5569 BLOCK OF CHILLUM PLACE NE,OTHERS,-76.99919168432820,1
130805,401400,DAY,38.845053992535,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF SMITH PLACE SE,KNIFE,-76.98386272897390,3
138633,399080,MIDNIGHT,38.91556653084660,BURGLARY,1 - 83 BLOCK OF T STREET NW,OTHERS,-77.01060273757170,1.5
131514,401550,DAY,38.851436490313,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF JASPER PLACE SE,OTHERS,-76.98214110171650,1
138140,397375,DAY,38.91112657796410,THEFT F/AUTO,1300 - 1329 BLOCK OF Q STREET NW,OTHERS,-77.03025873310490,1
143061,400433,DAY,38.95546052232580,THEFT F/AUTO,5200 - 5737 BLOCK OF CHILLUM PLACE NE,OTHERS,-76.99500009755470,1
133587,401821,MIDNIGHT,38.87010897759390,THEFT F/AUTO,1600 - 1637 BLOCK OF 18TH STREET SE,OTHERS,-76.97900925776510,1
136674,402530,DAY,38.89791444395540,THEFT/OTHER,2500 - 2525 BLOCK OF BENNING ROAD NE,OTHERS,-76.97083133118510,1.2
137581,405791,DAY,38.90606890705370,THEFT F/AUTO,4800 - 4815 BLOCK OF MEADE STREET NE,OTHERS,-76.93323224331060,1
139151,398885,MIDNIGHT,38.920232886422,BURGLARY,100 - 143 BLOCK OF ADAMS STREET NW,OTHERS,-77.01284824126820,1.5
144090,397103,DAY,38.964722193475,THEFT F/AUTO,6100  - 6199 BLOCK OF 14TH STREET NW,OTHERS,-77.03341677352460,1
136535,401480,DAY,38.89666715133760,ASSAULT W/DANGEROUS WEAPON,1500 - 1599 BLOCK OF F STREET NE,GUN,-76.98292869635940,3
132715,400591,DAY,38.86225315933130,ROBBERY,2400 - 2499 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,OTHERS,-76.99318115506440,1.2
138751.2036461920,399215.8756452250,DAY,38.91662850690280,BURGLARY,1800 - 2199 BLOCK OF NORTH CAPITOL STREET,OTHERS,-77.00904164444680,1.5
143983,399878,DAY,38.96376424844640,THEFT F/AUTO,300  - 499 BLOCK OF QUACKENBOS STREET NE,OTHERS,-77.00140008242490,1
140572,393716,DAY,38.93301410871390,THEFT F/AUTO,3201 - 3299 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.07246575731170,1
135648,400233,DAY,38.88867711149130,THEFT/OTHER,600 - 699 BLOCK OF A STREET SE,OTHERS,-76.99731378345820,1.2
137975.5905894720,398814.0293088520,DAY,38.90964107275170,THEFT/OTHER,100 - 299 BLOCK OF P STREET NW,OTHERS,-77.01367394695160,1.2
140889,396839,DAY,38.93588435942150,SEX ABUSE,3517 - 3648 BLOCK OF 16TH STREET NW,OTHERS,-77.03645007781880,1
137166,406466,DAY,38.90232542615680,THEFT F/AUTO,900 - 919 BLOCK OF 52ND STREET NE,OTHERS,-76.92545206407030,1
136018,401859,DAY,38.89200938729720,ROBBERY,1718 - 1899 BLOCK OF CONSTITUTION AVENUE NE,OTHERS,-76.97856007082730,1.2
134294,399995,DAY,38.87648024327960,THEFT/OTHER,400 - 499 BLOCK OF M STREET SE,OTHERS,-77.00004964784680,1.2
132442,401092,DAY,38.85979963912130,THEFT/OTHER,1401 - 1437 BLOCK OF MORRIS ROAD SE,OTHERS,-76.98741702399580,1.2
131621,401535,DAY,38.85240351654160,MOTOR VEHICLE THEFT,3001 - 3039 BLOCK OF STANTON ROAD SE,OTHERS,-76.98231283937380,1
138214,397965,DAY,38.91178740435360,MOTOR VEHICLE THEFT,800 - 899 BLOCK OF RHODE ISLAND AVENUE NW,OTHERS,-77.02345396168150,1
137400,395377,DAY,38.90444684937950,THEFT/OTHER,1100 - 1199 BLOCK OF 25TH STREET NW,OTHERS,-77.053295048205,1.2
137857.18770936,395767.62972203,DAY,38.90856506893140,THEFT/OTHER,22ND STREET NW AND O STREET NW,OTHERS,-77.04879744210630,1.2
138793,398101,DAY,38.91701070770940,THEFT/OTHER,2000 - 2099 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02189472330630,1.2
129224,399333,MIDNIGHT,38.83080663453650,THEFT/OTHER,4000 - 4031 BLOCK OF SOUTH CAPITOL STREET,OTHERS,-77.00767459768840,1.2
143187,398905,DAY,38.95658786771340,THEFT/OTHER,100  - 199 BLOCK OF KENNEDY STREET NW,OTHERS,-77.012631316261,1.2
138206,398099,DAY,38.91171844436650,THEFT/OTHER,1601 - 1623 BLOCK OF 7TH STREET NW,OTHERS,-77.02191838596010,1.2
142835,399871,DAY,38.95341997324030,BURGLARY,5200 - 5299 BLOCK OF 3RD STREET NE,OTHERS,-77.00148732843350,1.5
139850.45999921,396836.05001102,DAY,38.92652561687010,THEFT/OTHER,MOUNT PLEASANT STREET NW AND 16TH STREET NW,OTHERS,-77.03648819465370,1.2
135945,405820,DAY,38.89133433149450,ROBBERY,100 - 199 BLOCK OF 49TH STREET NE,OTHERS,-76.93291205160420,1.2
134293,400588,DAY,38.87647456580960,THEFT/OTHER,900 - 999 BLOCK OF M STREET SE,OTHERS,-76.99321720370910,1.2
132326,400393,DAY,38.85875126189360,BURGLARY,2600 - 2631 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,OTHERS,-76.99546440551560,1.5
139090,393839,DAY,38.91966691128330,THEFT/OTHER,2200 - 2298 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.07103660299990,1.2
141494,397799,DAY,38.94134199021740,THEFT/OTHER,4100  - 4199 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02537834659210,1.2
138813,401728,DAY,38.91718876148210,THEFT F/AUTO,1600 - 1769 BLOCK OF NEW YORK AVENUE NE,OTHERS,-76.98007139882090,1
137528,394550,DAY,38.90560166999480,THEFT/OTHER,1200 - 1237 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.06282229152110,1.2
136293,404370,DAY,38.89447438632490,ROBBERY,3904 - 3999 BLOCK OF MINNESOTA AVENUE NE,OTHERS,-76.94962541233170,1.2
137594,401783,EVENING,38.90620354959650,THEFT/OTHER,1201 - 1299 BLOCK OF BLADENSBURG ROAD NE,OTHERS,-76.97943227298920,1.2
142196.80000139,401737.87001557,DAY,38.94766612079020,MOTOR VEHICLE THEFT,CRITTENDEN STREET NE AND EASTERN AVENUE NE,OTHERS,-76.97995210302160,1
130320.09000637,399768.59001374,EVENING,38.84067805282730,MOTOR VEHICLE THEFT,2ND STREET SE AND SAVANNAH STREET SE,OTHERS,-77.00266552230750,1
139745,400494,DAY,38.92558295819550,MOTOR VEHICLE THEFT,700 - 999 BLOCK OF FRANKLIN STREET NE,OTHERS,-76.99430147340780,1
140498,400383,DAY,38.93236691526710,THEFT/OTHER,700 - 799 BLOCK OF MONROE STREET NE,OTHERS,-76.995576638492,1.2
134409,401136,DAY,38.87751728847640,THEFT F/AUTO,1300 - 1399 BLOCK OF L STREET SE,OTHERS,-76.98689859954340,1
139054.28,396045.83,DAY,38.91935017235740,THEFT F/AUTO,1900 - 1999 BLOCK OF KALORAMA ROAD NW,OTHERS,-77.04559680473910,1
137893.4236133960,400311.7565422420,EVENING,38.90890162926760,THEFT/OTHER,1300 - 1399 BLOCK OF 6TH STREET NE,OTHERS,-76.99640556192250,1.2
140182,397162,DAY,38.92951721944640,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,OTHERS,-77.032729863452,1.2
137255,396559,DAY,38.90314416825080,THEFT/OTHER,1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.03966714857320,1.2
138975,397229,EVENING,38.91864889744880,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,OTHERS,-77.03195182331250,1.2
130256,400042,EVENING,38.840106259564,BURGLARY,3400 - 3499 BLOCK OF 5TH STREET SE,OTHERS,-76.99950860071850,1.5
139750,397196,EVENING,38.92562186634690,THEFT/OTHER,2791 - 2800 BLOCK OF 14TH STREET NW,OTHERS,-77.03232778815550,1.2
136336,404459,EVENING,38.894866855293,ROBBERY,3900 - 3919 BLOCK OF BENNING ROAD NE,KNIFE,-76.94859671756250,1.2
140804,397162,EVENING,38.935116961408,THEFT/OTHER,3506 - 3540 BLOCK OF 14TH STREET NW,OTHERS,-77.032733010708,1.2
132978,398878,EVENING,38.86462252784080,THEFT/OTHER,100 - 231 BLOCK OF V STREET SW,OTHERS,-77.01292706826630,1.2
136610,397834,EVENING,38.89734414883310,THEFT/OTHER,900 - 999 BLOCK OF F STREET NW,OTHERS,-77.02496902109780,1.2
135655,406714,EVENING,38.88871502893350,ROBBERY,1 - 84 BLOCK OF 55TH STREET SE,GUN,-76.92260272551120,1.2
137003,404691,EVENING,38.90087053076380,THEFT F/AUTO,740 - 899 BLOCK OF KENILWORTH AVENUE NE,OTHERS,-76.94591781747740,1
137186.09,396915.49,EVENING,38.90252436448990,THEFT/OTHER,1500 - 1599 BLOCK OF K STREET NW,OTHERS,-77.035560085377,1.2
135138,402061,EVENING,38.89477756340290,ASSAULT W/DANGEROUS WEAPON,1900 BLOCK OF D STREET SE,KNIFE,-76.97673815637930,3
128170,399218,EVENING,38.821313047450,THEFT F/AUTO,100 - 199 BLOCK OF IVANHOE STREET SW,OTHERS,-77.00900264658270,1
135570.14,398615.54,EVENING,38.88797161716450,THEFT F/AUTO,300 - 399 BLOCK OF MARYLAND AVENUE SW,OTHERS,-77.01595763117910,1
139079,401459,EVENING,38.91958268896430,THEFT/OTHER,2201 - 2299 BLOCK OF 14TH STREET NE,OTHERS,-76.98317314134310,1.2
140005,396836,DAY,38.92792217859920,SEX ABUSE,3032 - 3099 BLOCK OF 16TH STREET NW,OTHERS,-77.03647933726810,1
136799,405717,EVENING,38.89903035241230,THEFT F/AUTO,4644 - 4799 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,OTHERS,-76.93408671844910,1
136612,396479,EVENING,38.897353278633,THEFT/OTHER,1700 - 1799 BLOCK OF F STREET NW,OTHERS,-77.04058857067480,1.2
140302,397241,EVENING,38.93060054147750,THEFT/OTHER,1325 - 1399 BLOCK OF PARK ROAD NW,OTHERS,-77.03181359134430,1.2
136855,400930,EVENING,38.89955001194880,BURGLARY,1200 - 1299 BLOCK OF LINDEN PLACE NE,OTHERS,-76.98927256480920,1.5
135229,401892,EVENING,38.88489764185880,THEFT/OTHER,1800 - 1899 BLOCK OF MASSACHUSETTS AVENUE SE,OTHERS,-76.97818808908070,1.2
129206,400600,EVENING,38.83064879356150,ROBBERY,839 - 853 BLOCK OF BARNABY STREET SE,OTHERS,-76.99308309298820,1.2
137479,394449,EVENING,38.90515142619560,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,OTHERS,-77.063995895916,1.2
141730,397424,EVENING,38.94346404434530,THEFT F/AUTO,4200  - 4499 BLOCK OF 13TH STREET NW,OTHERS,-77.02970411806330,1
141307,401169,EVENING,38.93965670495730,ROBBERY,1326 - 1348 BLOCK OF SHEPHERD STREET NE,OTHERS,-76.98651044154660,1.2
139245,403550,EVENING,38.92107094420240,MOTOR VEHICLE THEFT,2240 - 2399 BLOCK OF SOUTH DAKOTA AVENUE NE,OTHERS,-76.95905774470090,1
138075,394906,EVENING,38.910522985830,THEFT/OTHER,2900 - 2999 BLOCK OF Q STREET NW,OTHERS,-77.05873224477060,1.2
140415,397953,EVENING,38.93161655339430,THEFT/OTHER,3301 - 3399 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02360187009060,1.2
133217.18002506,401290.61999915,EVENING,38.86677536918180,THEFT F/AUTO,14TH STREET SE AND GOOD HOPE ROAD SE,OTHERS,-76.98512841023480,1
137142,405413,EVENING,38.90211763151770,THEFT F/AUTO,900 - 999 BLOCK OF 45TH PLACE NE,OTHERS,-76.93759070137960,1
136855,400437,EVENING,38.899555738874,BURGLARY,700 - 799 BLOCK OF 8TH STREET NE,OTHERS,-76.99496173966680,1.5
137319,399855,EVENING,38.90372801447910,THEFT/OTHER,300 - 321 BLOCK OF L STREET NE,OTHERS,-77.00167146285130,1.2
134712,403410,EVENING,38.88023648250750,THEFT/OTHER,3200 - 3299 BLOCK OF G STREET SE,OTHERS,-76.96068949754810,1.2
140798,396962,EVENING,38.93506756001130,MOTOR VEHICLE THEFT,3517 - 3549 BLOCK OF CENTER STREET NW,OTHERS,-77.03503214839980,1
140202,396359,EVENING,38.929694426438,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF KENYON STREET NW,OTHERS,-77.04198747960080,1
140317,401095,EVENING,38.93073975756560,ROBBERY,1300 - 1399 BLOCK OF KEARNY STREET NE,GUN,-76.98736560322260,1.2
142647,399223,EVENING,38.95172392275240,THEFT F/AUTO,5000  - 5099 BLOCK OF NORTH CAPITOL STREET,OTHERS,-77.00895848332190,1
131429,402911,EVENING,38.85066608638830,THEFT/OTHER,3100 - 3299 BLOCK OF BUENA VISTA TERRACE SE,OTHERS,-76.96646085106330,1.2
134765.17,400042.33,EVENING,38.88072122783690,THEFT F/AUTO,600 - 799 BLOCK OF 5TH STREET SE,OTHERS,-76.99951214344420,1
138345,399823,EVENING,38.912970116841,ROBBERY,1700 - 1713 BLOCK OF 3RD STREET NE,GUN,-77.00203526913120,1.2
134207.31999398,398201.27001228,EVENING,38.87569405708630,THEFT F/AUTO,WATER STREET SW AND 6TH STREET SW,OTHERS,-77.020729043322,1
140717,397919,EVENING,38.93434310634030,ROBBERY,3553 - 3610 BLOCK OF GEORGIA AVENUE NW,GUN,-77.02399734209250,1.2
139485,396009,MIDNIGHT,38.92323754978210,ROBBERY,1847 - 1999 BLOCK OF CALVERT STREET NW,GUN,-77.04601790017080,1.2
138086,396312,EVENING,38.91063513999850,THEFT/OTHER,1500 - 1599 BLOCK OF NEW HAMPSHIRE AVENUE NW,OTHERS,-77.04251389946010,1.2
131191,399674,EVENING,38.84852896840630,ASSAULT W/DANGEROUS WEAPON,214 - 399 BLOCK OF NEWCOMB STREET SE,GUN,-77.00375055286610,3
137945,395111,EVENING,38.90935711940720,ROBBERY,2700 - 2799 BLOCK OF P STREET NW,OTHERS,-77.05636792530050,1.2
136808,398098,MIDNIGHT,38.89913003848190,THEFT/OTHER,700 - 799 BLOCK OF 7TH STREET NW,OTHERS,-77.02191655674080,1.2
129143,400331,MIDNIGHT,38.83008192529480,THEFT/OTHER,600 - 898 BLOCK OF BRANDYWINE STREET SE,OTHERS,-76.99617657377010,1.2
135045,400331,MIDNIGHT,38.88402223994680,ROBBERY,400 - 499 BLOCK OF 7TH STREET SE,GUN,-76.99617890064320,1.2
